0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
1983.0,1984.0,1985.0,1986.0,1987.0,1988.0,1989.0,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0
2.3200000000000003,34.47,66.56,77.15,82.43,103.92,143.23000000000002,166.82000000000002,177.69000000000003,213.91000000000003,227.38000000000002,259.04,278.89000000000004,337.27000000000004,403.78000000000003,499.14000000000004,591.77,669.81,795.2199999999999,929.6099999999999,1041.4599999999998,1182.2299999999998,1310.2499999999998,1478.6699999999998,1652.82,1842.48,2013.14,2181.94,2304.9,2370.2400000000002
0.46,2.31,6.76,9.36,10.54,16.799999999999997,24.129999999999995,31.569999999999997,35.239999999999995,47.99999999999999,52.39999999999999,66.33999999999999,77.91999999999999,105.85,135.62,183.92000000000002,230.60000000000002,265.24,332.57,405.40999999999997,469.09999999999997,549.66,634.7099999999999,739.52,867.2,991.2700000000001,1102.49,1206.09,1290.6699999999998,1334.35
8.1,19.1,31.23,44.81,55.230000000000004,68.78,83.63,97.66999999999999,103.91999999999999,124.57,135.2,146.29,162.45,183.41,202.69,228.6,258.81,282.38,308.27,329.59,348.73999999999995,375.41999999999996,410.77,453.71,483.0,513.71,550.7900000000001,575.57,589.5400000000001,602.8000000000001
0.08,0.73,1.63,2.03,2.21,3.11,4.4799999999999995,5.869999999999999,6.489999999999999,8.329999999999998,9.189999999999998,11.399999999999999,13.009999999999998,17.619999999999997,22.849999999999998,29.86,36.51,43.739999999999995,59.83,79.49,96.61999999999999,119.71,147.37,186.81,227.6,269.11,307.28000000000003,344.26000000000005,373.68000000000006,388.8500000000001
